"Ewe";"BW.time";"BCS.time";"Year";"Parity";"Age_mating";"LS";"state.num";"day";"BW";"BCS";"BCSm";"BCS1"
21421;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;69500;2.3;3.5;2.3
21421;"BW-L";"BCS-L";2005;3;1;"3";"160";880;57100;2.2;3.5;2.2
21421;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;NA;2.61044859015163;3.5;NA
21430;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;52700;2.4;3.5;2.4
21430;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.49435047839544;3.5;NA
21435;"BW-Pb";"BCS-Pb";2005;3;1;"4";"80";800;84300;2.9;3.5;2.9
21435;"BW-L";"BCS-L";2005;3;1;"4";"160";880;72200;2.6;3.5;2.6
21435;"BW-Sa";"BCS-Sa";2005;3;1;"4";"190";910;76000;2.5;3.5;2.5
21438;"BW-Sa";"BCS-Sa";2005;2;2;"1";"190";550;63700;2.9;3.5;2.9
21438;"BW-Sb";"BCS-Sb";2005;2;2;"1";"230";590;NA;2.90749089758192;3.5;NA
21440;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;68300;2.9;4;2.9
21440;"BW-L";"BCS-L";2005;3;1;"3";"160";880;58500;2.5;4;2.5
21440;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;NA;2.70965702947229;4;NA
21443;"BW-Sa";"BCS-Sa";2005;2;2;"2";"190";550;NA;2.53541897802753;3.5;NA
21443;"BW-Sb";"BCS-Sb";2005;2;2;"2";"230";590;NA;2.7;3.5;2.7
21450;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;NA;2.32666657102063;3.5;NA
21450;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.34228746814272;3.5;NA
21454;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;72000;2.7;3.5;2.7
21454;"BW-L";"BCS-L";2005;3;1;"3";"160";880;74800;2.8;3.5;2.8
21454;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;76800;2.4;3.5;2.4
21455;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;72300;2.7;3.5;2.7
21455;"BW-L";"BCS-L";2005;3;1;"3";"160";880;70900;2.6;3.5;2.6
21455;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;68400;2.5;3.5;2.5
21458;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;69000;2.6;3.5;2.6
21458;"BW-L";"BCS-L";2005;3;1;"3";"160";880;61500;2.5;3.5;2.5
21458;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;NA;2.62293785524007;3.5;NA
21460;"BW-Sa";"BCS-Sa";2004;2;1;"4";"190";550;55900;2.4;3.5;2.4
21460;"BW-Sb";"BCS-Sb";2004;2;1;"4";"230";590;NA;2.44448596570851;3.5;NA
21462;"BW-Pb";"BCS-Pb";2006;3;2;"3";"80";800;65600;2.9;3.5;2.9
21462;"BW-L";"BCS-L";2006;3;2;"3";"160";880;66300;2.8;3.5;2.8
21462;"BW-Sa";"BCS-Sa";2006;3;2;"3";"190";910;64700;2.9;3.5;2.9
21475;"BW-Pb";"BCS-Pb";2006;3;2;"3";"80";800;69100;2.9;3.5;2.9
21475;"BW-L";"BCS-L";2006;3;2;"3";"160";880;69500;2.6;3.5;2.6
21475;"BW-Sa";"BCS-Sa";2006;3;2;"3";"190";910;70100;2.5;3.5;2.5
21477;"BW-W";"BCS-W";2003;1;1;"2";"250";250;49000;2.3;3.5;2.3
21483;"BW-Sa";"BCS-Sa";2005;2;2;"2";"190";550;NA;2.73002526363668;4;NA
21483;"BW-Sb";"BCS-Sb";2005;2;2;"2";"230";590;NA;2.79754601231751;4;NA
21490;"BW-W";"BCS-W";2003;1;1;"2";"250";250;42600;2.3;3.5;2.3
21492;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;63600;2.3;3.5;2.3
21492;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.24543519549988;3.5;NA
21496;"BW-Sa";"BCS-Sa";2005;2;2;"2";"190";550;60400;2.4;3.5;2.4
21496;"BW-Sb";"BCS-Sb";2005;2;2;"2";"230";590;NA;2.56240157260657;3.5;NA
21498;"BW-W";"BCS-W";2004;1;2;"2";"250";250;56200;2.5;3.5;2.5
21500;"BW-Pb";"BCS-Pb";2006;3;2;"4";"80";800;75500;2.9;3.5;2.9
21500;"BW-L";"BCS-L";2006;3;2;"4";"160";880;70600;2.6;3.5;2.6
21500;"BW-Sa";"BCS-Sa";2006;3;2;"4";"190";910;67500;2.4;3.5;2.4
21502;"BW-Sa";"BCS-Sa";2005;3;1;"2";"190";910;NA;2.78175450794639;3.5;NA
21502;"BW-Sb";"BCS-Sb";2005;3;1;"2";"230";950;NA;2.69542625837766;3.5;NA
21508;"BW-Pb";"BCS-Pb";2005;3;1;"4";"80";800;79400;2.9;3.5;2.9
21508;"BW-L";"BCS-L";2005;3;1;"4";"160";880;68600;2.5;3.5;2.5
21508;"BW-Sa";"BCS-Sa";2005;3;1;"4";"190";910;72000;2.6;3.5;2.6
21510;"BW-Sa";"BCS-Sa";2005;2;2;"4";"190";550;64500;2.4;3.5;2.4
21510;"BW-Sb";"BCS-Sb";2005;2;2;"4";"230";590;NA;2.33206986854166;3.5;NA
21511;"BW-Pb";"BCS-Pb";2006;3;2;"3";"80";800;69700;3;4;3
21511;"BW-L";"BCS-L";2006;3;2;"3";"160";880;64000;2.9;4;2.9
21511;"BW-Sa";"BCS-Sa";2006;3;2;"3";"190";910;64300;2.7;4;2.7
21513;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;NA;2.27502038421915;3.5;NA
21513;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.37095452147168;3.5;NA
21516;"BW-Pb";"BCS-Pb";2005;3;1;"3";"80";800;76000;2.9;3.5;2.9
21516;"BW-L";"BCS-L";2005;3;1;"3";"160";880;68200;2.6;3.5;2.6
21516;"BW-Sa";"BCS-Sa";2005;3;1;"3";"190";910;NA;2.85116811189;3.5;NA
21539;"BW-Sa";"BCS-Sa";2005;2;2;"2";"190";550;NA;2.34713610242377;3.5;NA
21539;"BW-Sb";"BCS-Sb";2005;2;2;"2";"230";590;NA;2.3646883308976;3.5;NA
21544;"BW-Pb";"BCS-Pb";2005;3;1;"4";"80";800;79500;2.7;3.5;2.7
21544;"BW-L";"BCS-L";2005;3;1;"4";"160";880;71300;2.5;3.5;2.5
21544;"BW-Sa";"BCS-Sa";2005;3;1;"4";"190";910;77500;2.3;3.5;2.3
21545;"BW-Pb";"BCS-Pb";2006;3;2;"4";"80";800;77500;2.9;3.5;2.9
21545;"BW-L";"BCS-L";2006;3;2;"4";"160";880;68300;2.8;3.5;2.8
21545;"BW-Sa";"BCS-Sa";2006;3;2;"4";"190";910;65700;2.7;3.5;2.7
21547;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;59800;2.4;3.5;2.4
21547;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.36341173905534;3.5;NA
21551;"BW-Sa";"BCS-Sa";2005;2;2;"2";"190";550;54400;2.3;3.5;2.3
21551;"BW-Sb";"BCS-Sb";2005;2;2;"2";"230";590;NA;2.21625500403116;3.5;NA
21559;"BW-Sa";"BCS-Sa";2005;2;2;"3";"190";550;58300;2.5;4;2.5
21559;"BW-Sb";"BCS-Sb";2005;2;2;"3";"230";590;NA;2.26774976514618;4;NA
31004;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;NA;2.18561027224862;3.5;NA
31004;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.33452724385724;3.5;NA
31014;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;58100;2.2;3.5;2.2
31014;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.21041539614695;3.5;NA
31067;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;NA;2.35986300083246;3.5;NA
31067;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.61414882837791;3.5;NA
31100;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;61100;2.3;3.5;2.3
31100;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.13354111477752;3.5;NA
31105;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;58000;2.4;3.5;2.4
31105;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.39959166315968;3.5;NA
31108;"BW-W";"BCS-W";2004;1;1;"2";"250";250;60100;2.4;3.5;2.4
31162;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;NA;2.47699176589732;3.5;NA
31162;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.57032479817752;3.5;NA
31183;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;53200;2.4;3.5;2.4
31183;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.46431282365371;3.5;NA
31185;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;64400;2.3;3.5;2.3
31185;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.3813693807614;3.5;NA
31205;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;NA;2.27807729247636;3.5;NA
31205;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.37262712170363;3.5;NA
31236;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;57000;2.6;3.5;2.6
31236;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.40674423657227;3.5;NA
31245;"BW-W";"BCS-W";2005;2;1;"3";"250";610;72800;2.4;3.5;2.4
31246;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;81000;2.5;3.5;2.5
31246;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.44672696436328;3.5;NA
31262;"BW-W";"BCS-W";2004;1;1;"2";"250";250;55900;2.8;3.5;2.8
31278;"BW-W";"BCS-W";2004;1;1;"2";"250";250;55400;2.8;3.5;2.8
31279;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;64000;2.9;3.5;2.9
31279;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.88737822324731;3.5;NA
31280;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;61000;2.6;3.5;2.6
31280;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.81759897705259;3.5;NA
31281;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;78100;2.9;3.5;2.9
31281;"BW-L";"BCS-L";2006;3;1;"4";"160";880;72400;2.6;3.5;2.6
31281;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;72900;2.7;3.5;2.7
31284;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;62300;2.6;3.5;2.6
31284;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.65669047021362;3.5;NA
31287;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;63300;2.4;3.5;2.4
31287;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.33470857199961;3.5;NA
31300;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;71600;2.9;3.5;2.9
31300;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.82211757448659;3.5;NA
31301;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;NA;2.48776794059391;3.5;NA
31301;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.5;3.5;2.5
31312;"BW-Pb";"BCS-Pb";2006;3;1;"1";"80";800;77700;2.8;3.5;2.8
31312;"BW-L";"BCS-L";2006;3;1;"1";"160";880;80200;2.8;3.5;2.8
31312;"BW-Sa";"BCS-Sa";2006;3;1;"1";"190";910;81700;2.9;3.5;2.9
31321;"BW-Pb";"BCS-Pb";2006;3;1;"3";"80";800;65700;2.8;3.5;2.8
31321;"BW-L";"BCS-L";2006;3;1;"3";"160";880;63600;2.8;3.5;2.8
31321;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;60500;2.5;3.5;2.5
31324;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;80100;2.7;3.5;2.7
31324;"BW-Sb";"BCS-Sb";2006;3;1;"3";"230";950;NA;2.52950124660079;3.5;NA
31325;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;70200;2.7;4;2.7
31325;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.81884735348353;4;NA
31326;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;82400;2.9;3.5;2.9
31326;"BW-L";"BCS-L";2006;3;1;"4";"160";880;75300;2.8;3.5;2.8
31326;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;76900;2.7;3.5;2.7
31330;"BW-W";"BCS-W";2005;1;2;"2";"250";250;58900;2.6;3.5;2.6
31332;"BW-W";"BCS-W";2005;1;2;"2";"250";250;66300;2.9;3.5;2.9
31334;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;59500;2.3;3.5;2.3
31334;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.28660128883056;3.5;NA
31335;"BW-Sa";"BCS-Sa";2006;2;2;"2";"190";550;69400;3;4;3
31335;"BW-Sb";"BCS-Sb";2006;2;2;"2";"230";590;NA;3.01671733387763;4;NA
31339;"BW-Pb";"BCS-Pb";2006;3;1;"2";"80";800;76900;3;3.5;3
31339;"BW-L";"BCS-L";2006;3;1;"2";"160";880;74400;2.8;3.5;2.8
31339;"BW-Sa";"BCS-Sa";2006;3;1;"2";"190";910;82200;2.9;3.5;2.9
31340;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;66200;2.3;3.5;2.3
31340;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.17770422522652;3.5;NA
31342;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;70600;2.7;3.5;2.7
31342;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.61490733275059;3.5;NA
31343;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;74300;2.8;3.5;2.8
31343;"BW-L";"BCS-L";2006;3;1;"4";"160";880;72700;2.8;3.5;2.8
31343;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;70600;2.7;3.5;2.7
31349;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;65500;2.6;4;2.6
31349;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.61990727254574;4;NA
31350;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;NA;2.50316489026653;3.5;NA
31350;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.7;3.5;2.7
31356;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;61800;2.5;3.5;2.5
31356;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.59509260519125;3.5;NA
31357;"BW-W";"BCS-W";2005;2;1;"2";"250";610;76100;2.9;4;2.9
31364;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;75800;3;3.5;3
31364;"BW-L";"BCS-L";2006;3;1;"4";"160";880;68800;2.9;3.5;2.9
31364;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;72800;2.9;3.5;2.9
31372;"BW-W";"BCS-W";2005;1;2;"3";"250";250;62100;2.5;3.5;2.5
31374;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;74900;2.6;3.5;2.6
31374;"BW-L";"BCS-L";2006;3;1;"4";"160";880;62000;2.5;3.5;2.5
31374;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;64500;2.3;3.5;2.3
31380;"BW-Pb";"BCS-Pb";2006;3;1;"3";"80";800;79600;3.1;4;3.1
31380;"BW-L";"BCS-L";2006;3;1;"3";"160";880;77000;3.2;4;3.2
31380;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;78000;3;4;3
31392;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;68000;2.8;3.5;2.8
31392;"BW-L";"BCS-L";2006;3;1;"4";"160";880;68600;2.8;3.5;2.8
31392;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;65900;2.6;3.5;2.6
31394;"BW-Sa";"BCS-Sa";2006;2;2;"3";"190";550;72500;2.6;3.5;2.6
31394;"BW-Sb";"BCS-Sb";2006;2;2;"3";"230";590;NA;2.43231548033189;3.5;NA
31399;"BW-W";"BCS-W";2004;1;1;"1";"250";250;54700;2.9;3.5;2.9
31406;"BW-Sa";"BCS-Sa";2007;3;2;"4";"190";910;59200;2.4;3.5;2.4
31406;"BW-Sb";"BCS-Sb";2007;3;2;"4";"230";950;59600;2.2730669214574;3.5;NA
31408;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;62500;2.4;3.5;2.4
31408;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.47658414977743;3.5;NA
31414;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;63100;2.5;3.5;2.5
31414;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.50232273592331;3.5;NA
31415;"BW-W";"BCS-W";2005;1;2;"2";"250";250;48400;2.5;4;2.5
31430;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;63100;2.4;3.5;2.4
31430;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.32494452058832;3.5;NA
31438;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;88600;2.9;3.5;2.9
31438;"BW-L";"BCS-L";2006;3;1;"4";"160";880;83700;2.8;3.5;2.8
31438;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;88200;2.8;3.5;2.8
31442;"BW-Sa";"BCS-Sa";2006;3;1;"1";"190";910;86800;3.2;4;3.2
31442;"BW-Sb";"BCS-Sb";2006;3;1;"1";"230";950;NA;3.19300086858431;4;NA
31443;"BW-Sa";"BCS-Sa";2006;2;2;"2";"190";550;67700;3;3.5;3
31443;"BW-Sb";"BCS-Sb";2006;2;2;"2";"230";590;NA;3.04958583885835;3.5;NA
31446;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;59900;2.3;3.5;2.3
31446;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.19099338859641;3.5;NA
31447;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;55700;2.5;3.5;2.5
31447;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.47368398064443;3.5;NA
31448;"BW-W";"BCS-W";2005;1;2;"1";"250";250;53100;2.3;3.5;2.3
31454;"BW-Sa";"BCS-Sa";2006;2;2;"2";"190";550;70500;2.7;3.5;2.7
31454;"BW-Sb";"BCS-Sb";2006;2;2;"2";"230";590;NA;2.66806949988529;3.5;NA
31458;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;64500;2.6;3.5;2.6
31458;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.44737864800578;3.5;NA
31466;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;67500;2.6;3.5;2.6
31466;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.70303455947252;3.5;NA
31471;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;67900;2.4;3.5;2.4
31471;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.60147641511625;3.5;NA
31473;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;74900;2.7;3.5;2.7
31473;"BW-L";"BCS-L";2006;3;1;"4";"160";880;67900;2.4;3.5;2.4
31473;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;67000;2.4;3.5;2.4
31474;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;57400;2.3;3.5;2.3
31474;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.35024781658487;3.5;NA
31479;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;73100;2.6;3.5;2.6
31479;"BW-L";"BCS-L";2006;3;1;"4";"160";880;70200;2.7;3.5;2.7
31479;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;67500;2.7;3.5;2.7
31494;"BW-W";"BCS-W";2005;1;2;"4";"250";250;53200;2.4;3.5;2.4
31500;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;78500;2.7;3.5;2.7
31500;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.73007936257694;3.5;NA
31504;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;68800;2.5;3.5;2.5
31504;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.5419443313804;3.5;NA
31520;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;68200;2.9;4;2.9
31520;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.7252833875998;4;NA
31526;"BW-W";"BCS-W";2005;1;2;"2";"250";250;53700;2.5;3.5;2.5
31534;"BW-Pb";"BCS-Pb";2007;3;2;"4";"80";800;80600;3.1;4;3.1
31534;"BW-L";"BCS-L";2007;3;2;"4";"160";880;70400;2.7;4;2.7
31534;"BW-Sa";"BCS-Sa";2007;3;2;"4";"190";910;63700;2.3;4;2.3
31538;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;57800;2.7;3.5;2.7
31538;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.6223198326134;3.5;NA
31539;"BW-W";"BCS-W";2006;2;2;"4";"250";610;51700;2.5;3.5;2.5
31540;"BW-W";"BCS-W";2006;2;2;"4";"250";610;71300;2.7;4;2.7
31549;"BW-W";"BCS-W";2005;1;2;"2";"250";250;59800;2.7;3.5;2.7
31563;"BW-W";"BCS-W";2005;1;2;"3";"250";250;67500;2.5;3.5;2.5
31565;"BW-W";"BCS-W";2005;1;2;"4";"250";250;53300;2.3;3.5;2.3
31567;"BW-W";"BCS-W";2005;1;2;"3";"250";250;56000;2.3;3.5;2.3
31575;"BW-Pb";"BCS-Pb";2007;3;2;"1";"80";800;73000;3.1;3.5;3.1
31575;"BW-L";"BCS-L";2007;3;2;"1";"160";880;73100;3;3.5;3
31575;"BW-Sa";"BCS-Sa";2007;3;2;"1";"190";910;71300;3.2;3.5;3.2
31578;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;65400;2.4;3.5;2.4
31578;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.37616336629191;3.5;NA
31580;"BW-Sa";"BCS-Sa";2006;3;1;"2";"190";910;80600;3;3.5;3
31580;"BW-Sb";"BCS-Sb";2006;3;1;"2";"230";950;NA;3.11480024087437;3.5;NA
31583;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;73300;3.2;3.5;3.2
31583;"BW-L";"BCS-L";2006;3;1;"4";"160";880;65900;2.9;3.5;2.9
31583;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;63400;2.6;3.5;2.6
31585;"BW-W";"BCS-W";2005;1;2;"3";"250";250;55800;2.2;3.5;2.2
31587;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;77900;2.6;3.5;2.6
31587;"BW-Sb";"BCS-Sb";2006;3;1;"3";"230";950;NA;2.40564680751304;3.5;NA
31591;"BW-W";"BCS-W";2005;2;1;"2";"250";610;78300;2.5;3.5;2.5
31598;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;59900;2.3;3.5;2.3
31598;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.21413796662849;3.5;NA
31600;"BW-Pb";"BCS-Pb";2006;3;1;"2";"80";800;79600;3.3;4;3.3
31600;"BW-L";"BCS-L";2006;3;1;"2";"160";880;76400;2.9;4;2.9
31600;"BW-Sa";"BCS-Sa";2006;3;1;"2";"190";910;78700;3;4;3
31604;"BW-W";"BCS-W";2005;1;2;"1";"250";250;55500;2.4;3.5;2.4
31608;"BW-W";"BCS-W";2005;2;1;"4";"250";610;69100;2.9;3.5;2.9
31610;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;63500;2.5;4;2.5
31610;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.55532345955048;4;NA
31625;"BW-Sa";"BCS-Sa";2006;2;2;"3";"190";550;58100;2.4;4;2.4
31625;"BW-Sb";"BCS-Sb";2006;2;2;"3";"230";590;NA;2.37007079381428;4;NA
31630;"BW-Sa";"BCS-Sa";2006;3;1;"2";"190";910;65200;2.6;3.5;2.6
31630;"BW-Sb";"BCS-Sb";2006;3;1;"2";"230";950;NA;2.64239395018813;3.5;NA
31633;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;63900;2.4;3.5;2.4
31633;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.33131831363767;3.5;NA
31640;"BW-Sa";"BCS-Sa";2006;2;2;"3";"190";550;63800;2.8;3.5;2.8
31640;"BW-Sb";"BCS-Sb";2006;2;2;"3";"230";590;NA;2.68954464262142;3.5;NA
31641;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;65600;2.5;3.5;2.5
31641;"BW-Sb";"BCS-Sb";2006;3;1;"4";"230";950;NA;2.63193464407723;3.5;NA
31642;"BW-Pb";"BCS-Pb";2006;3;1;"3";"80";800;77000;3.2;4;3.2
31642;"BW-L";"BCS-L";2006;3;1;"3";"160";880;73500;3.1;4;3.1
31642;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;78200;2.9;4;2.9
31649;"BW-Sa";"BCS-Sa";2006;2;2;"1";"190";550;78600;3.1;3.5;3.1
31649;"BW-Sb";"BCS-Sb";2006;2;2;"1";"230";590;NA;2.99440977872279;3.5;NA
31651;"BW-W";"BCS-W";2006;2;2;"4";"250";610;56200;2.6;3.5;2.6
31653;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;71800;2.7;3.5;2.7
31653;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.52642410113994;3.5;NA
31655;"BW-W";"BCS-W";2005;1;2;"1";"250";250;49800;2.3;3.5;2.3
31657;"BW-Pb";"BCS-Pb";2006;3;1;"4";"80";800;69300;2.9;3.5;2.9
31657;"BW-L";"BCS-L";2006;3;1;"4";"160";880;61600;2.6;3.5;2.6
31657;"BW-Sa";"BCS-Sa";2006;3;1;"4";"190";910;65000;2.7;3.5;2.7
31658;"BW-W";"BCS-W";2005;2;1;"3";"250";610;63900;2.5;3.5;2.5
31660;"BW-Pb";"BCS-Pb";2007;3;2;"4";"80";800;84100;3.2;4;3.2
31660;"BW-L";"BCS-L";2007;3;2;"4";"160";880;73100;2.7;4;2.7
31660;"BW-Sa";"BCS-Sa";2007;3;2;"4";"190";910;73300;2.6;4;2.6
31662;"BW-Sa";"BCS-Sa";2006;3;1;"3";"190";910;107800;3.2;3.5;3.2
31662;"BW-Sb";"BCS-Sb";2006;3;1;"3";"230";950;NA;2.95696696332845;3.5;NA
31665;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;64900;2.6;3.5;2.6
31665;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.52477459364302;3.5;NA
31676;"BW-W";"BCS-W";2005;1;2;"2";"250";250;55500;2.3;3.5;2.3
31677;"BW-W";"BCS-W";2005;2;1;"1";"250";610;60500;2.4;3.5;2.4
31679;"BW-Sa";"BCS-Sa";2006;2;2;"3";"190";550;64100;2.6;4;2.6
31679;"BW-Sb";"BCS-Sb";2006;2;2;"3";"230";590;NA;2.62442849057853;4;NA
